,ts_code,name,market,symbol
3689,601339.SH,百隆东方,主板,601339
3690,601360.SH,三六零,主板,601360
3691,601366.SH,利群股份,主板,601366
3692,601368.SH,绿城水务,主板,601368
3693,601369.SH,陕鼓动力,主板,601369
3694,601375.SH,中原证券,主板,601375
3695,601377.SH,兴业证券,主板,601377
3696,601388.SH,怡球资源,主板,601388
3697,601390.SH,中国中铁,主板,601390
3698,601398.SH,工商银行,主板,601398
3699,601399.SH,国机重装,主板,601399
3700,601456.SH,国联证券,主板,601456
3701,601500.SH,通用股份,主板,601500
3702,601512.SH,中新集团,主板,601512
3703,601515.SH,东风股份,主板,601515
3704,601518.SH,吉林高速,主板,601518
3705,601519.SH,大智慧,主板,601519
3706,601528.SH,瑞丰银行,主板,601528
3707,601555.SH,东吴证券,主板,601555
3708,601566.SH,九牧王,主板,601566
3709,601567.SH,三星医疗,主板,601567
3710,601568.SH,北元集团,主板,601568
3711,601577.SH,长沙银行,主板,601577
3712,601579.SH,会稽山,主板,601579
3713,601588.SH,北辰实业,主板,601588
3714,601595.SH,上海电影,主板,601595
3715,601598.SH,中国外运,主板,601598
3716,601599.SH,浙文影业,主板,601599
3717,601600.SH,中国铝业,主板,601600
3718,601601.SH,中国太保,主板,601601
3719,601606.SH,长城军工,主板,601606
3720,601607.SH,上海医药,主板,601607
3721,601608.SH,中信重工,主板,601608
3722,601609.SH,金田股份,主板,601609
3723,601611.SH,中国核建,主板,601611
3724,601615.SH,明阳智能,主板,601615
3725,601616.SH,广电电气,主板,601616
3726,601618.SH,中国中冶,主板,601618
3727,601619.SH,嘉泽新能,主板,601619
3728,601628.SH,中国人寿,主板,601628
3729,601633.SH,长城汽车,主板,601633
3730,601636.SH,旗滨集团,主板,601636
3731,601658.SH,邮储银行,主板,601658
3732,601665.SH,齐鲁银行,主板,601665
3733,601666.SH,平煤股份,主板,601666
3734,601668.SH,中国建筑,主板,601668
3735,601669.SH,中国电建,主板,601669
3736,601677.SH,明泰铝业,主板,601677
3737,601678.SH,滨化股份,主板,601678
3738,601686.SH,友发集团,主板,601686
3739,601688.SH,华泰证券,主板,601688
3740,601689.SH,拓普集团,主板,601689
3741,601696.SH,中银证券,主板,601696
3742,601698.SH,中国卫通,主板,601698
3743,601699.SH,潞安环能,主板,601699
3744,601700.SH,风范股份,主板,601700
3745,601702.SH,华峰铝业,主板,601702
3746,601717.SH,郑煤机,主板,601717
3747,601718.SH,际华集团,主板,601718
3748,601727.SH,上海电气,主板,601727
3749,601728.SH,中国电信,主板,601728
3750,601766.SH,中国中车,主板,601766
3751,601777.SH,力帆科技,主板,601777
3752,601778.SH,晶科科技,主板,601778
3753,601788.SH,光大证券,主板,601788
3754,601789.SH,宁波建工,主板,601789
3755,601798.SH,蓝科高新,主板,601798
3756,601799.SH,星宇股份,主板,601799
3757,601800.SH,中国交建,主板,601800
3758,601801.SH,皖新传媒,主板,601801
3759,601808.SH,中海油服,主板,601808
3760,601811.SH,新华文轩,主板,601811
3761,601816.SH,京沪高铁,主板,601816
3762,601818.SH,光大银行,主板,601818
3763,601825.SH,沪农商行,主板,601825
3764,601827.SH,三峰环境,主板,601827
3765,601828.SH,美凯龙,主板,601828
3766,601838.SH,成都银行,主板,601838
3767,601857.SH,中国石油,主板,601857
3768,601858.SH,中国科传,主板,601858
3769,601860.SH,紫金银行,主板,601860
3770,601865.SH,福莱特,主板,601865
3771,601866.SH,中远海发,主板,601866
3772,601868.SH,中国能建,主板,601868
3773,601869.SH,长飞光纤,主板,601869
3774,601872.SH,招商轮船,主板,601872
3775,601877.SH,正泰电器,主板,601877
3776,601878.SH,浙商证券,主板,601878
3777,601880.SH,辽港股份,主板,601880
3778,601881.SH,中国银河,主板,601881
3779,601882.SH,海天精工,主板,601882
3780,601886.SH,江河集团,主板,601886
3781,601888.SH,中国中免,主板,601888
3782,601890.SH,亚星锚链,主板,601890
3783,601898.SH,中煤能源,主板,601898
3784,601899.SH,紫金矿业,主板,601899
3785,601900.SH,南方传媒,主板,601900
3786,601901.SH,方正证券,主板,601901
3787,601908.SH,京运通,主板,601908
3788,601916.SH,浙商银行,主板,601916
3789,601918.SH,新集能源,主板,601918
3790,601919.SH,中远海控,主板,601919
3791,601921.SH,浙版传媒,主板,601921
3792,601928.SH,凤凰传媒,主板,601928
3793,601929.SH,吉视传媒,主板,601929
3794,601933.SH,永辉超市,主板,601933
3795,601939.SH,建设银行,主板,601939
3796,601949.SH,中国出版,主板,601949
3797,601952.SH,苏垦农发,主板,601952
3798,601956.SH,东贝集团,主板,601956
3799,601958.SH,金钼股份,主板,601958
3800,601963.SH,重庆银行,主板,601963
3801,601965.SH,中国汽研,主板,601965
3802,601966.SH,玲珑轮胎,主板,601966
3803,601968.SH,宝钢包装,主板,601968
3804,601969.SH,海南矿业,主板,601969
3805,601975.SH,招商南油,主板,601975
3806,601985.SH,中国核电,主板,601985
3807,601988.SH,中国银行,主板,601988
3808,601989.SH,中国重工,主板,601989
3809,601990.SH,南京证券,主板,601990
3810,601991.SH,大唐发电,主板,601991
3811,601992.SH,金隅集团,主板,601992
3812,601995.SH,中金公司,主板,601995
3813,601996.SH,丰林集团,主板,601996
3814,601997.SH,贵阳银行,主板,601997
3815,601998.SH,中信银行,主板,601998
3816,601999.SH,出版传媒,主板,601999
3817,603000.SH,人民网,主板,603000
3818,603001.SH,ST奥康,主板,603001
3819,603002.SH,宏昌电子,主板,603002
3820,603003.SH,龙宇股份,主板,603003
3821,603005.SH,晶方科技,主板,603005
3822,603006.SH,联明股份,主板,603006
3823,603007.SH,ST花王,主板,603007
3824,603008.SH,喜临门,主板,603008
3825,603009.SH,北特科技,主板,603009
3826,603010.SH,万盛股份,主板,603010
3827,603011.SH,合锻智能,主板,603011
3828,603012.SH,创力集团,主板,603012
3829,603013.SH,亚普股份,主板,603013
3830,603015.SH,弘讯科技,主板,603015
3831,603016.SH,新宏泰,主板,603016
3832,603017.SH,中衡设计,主板,603017
3833,603018.SH,华设集团,主板,603018
3834,603019.SH,中科曙光,主板,603019
3835,603020.SH,爱普股份,主板,603020
3836,603021.SH,山东华鹏,主板,603021
3837,603022.SH,新通联,主板,603022
3838,603023.SH,威帝股份,主板,603023
3839,603025.SH,大豪科技,主板,603025
3840,603026.SH,胜华新材,主板,603026
3841,603027.SH,千禾味业,主板,603027
3842,603028.SH,赛福天,主板,603028
3843,603029.SH,天鹅股份,主板,603029
3844,603030.SH,*ST全筑,主板,603030
3845,603031.SH,安孚科技,主板,603031
3846,603032.SH,德新科技,主板,603032
3847,603033.SH,三维股份,主板,603033
3848,603035.SH,常熟汽饰,主板,603035
3849,603036.SH,如通股份,主板,603036
3850,603037.SH,凯众股份,主板,603037
3851,603038.SH,华立股份,主板,603038
3852,603039.SH,泛微网络,主板,603039
3853,603040.SH,新坐标,主板,603040
3854,603041.SH,美思德,主板,603041
3855,603042.SH,华脉科技,主板,603042
3856,603043.SH,广州酒家,主板,603043
3857,603045.SH,福达合金,主板,603045
3858,603048.SH,浙江黎明,主板,603048
3859,603050.SH,科林电气,主板,603050
3860,603051.SH,鹿山新材,主板,603051
3861,603052.SH,可川科技,主板,603052
3862,603053.SH,成都燃气,主板,603053
3863,603055.SH,台华新材,主板,603055
3864,603056.SH,德邦股份,主板,603056
3865,603057.SH,紫燕食品,主板,603057
3866,603058.SH,永吉股份,主板,603058
3867,603059.SH,倍加洁,主板,603059
3868,603060.SH,国检集团,主板,603060
3869,603061.SH,金海通,主板,603061
3870,603063.SH,禾望电气,主板,603063
3871,603065.SH,宿迁联盛,主板,603065
3872,603066.SH,音飞储存,主板,603066
3873,603067.SH,振华股份,主板,603067
3874,603068.SH,博通集成,主板,603068
3875,603069.SH,海汽集团,主板,603069
3876,603070.SH,万控智造,主板,603070
3877,603071.SH,物产环能,主板,603071
3878,603073.SH,彩蝶实业,主板,603073
3879,603076.SH,乐惠国际,主板,603076
3880,603077.SH,和邦生物,主板,603077
3881,603078.SH,江化微,主板,603078
3882,603079.SH,圣达生物,主板,603079
3883,603080.SH,新疆火炬,主板,603080
3884,603081.SH,大丰实业,主板,603081
3885,603083.SH,剑桥科技,主板,603083
3886,603085.SH,天成自控,主板,603085
3887,603086.SH,先达股份,主板,603086
3888,603087.SH,甘李药业,主板,603087
3889,603088.SH,宁波精达,主板,603088
3890,603089.SH,正裕工业,主板,603089
3891,603090.SH,宏盛股份,主板,603090
3892,603093.SH,南华期货,主板,603093
3893,603095.SH,越剑智能,主板,603095
3894,603096.SH,新经典,主板,603096
3895,603097.SH,江苏华辰,主板,603097
3896,603098.SH,森特股份,主板,603098
3897,603099.SH,长白山,主板,603099
3898,603100.SH,川仪股份,主板,603100
3899,603101.SH,汇嘉时代,主板,603101
3900,603102.SH,百合股份,主板,603102
3901,603103.SH,横店影视,主板,603103
3902,603105.SH,芯能科技,主板,603105
3903,603106.SH,恒银科技,主板,603106
3904,603108.SH,润达医疗,主板,603108
3905,603109.SH,神驰机电,主板,603109
3906,603110.SH,东方材料,主板,603110
3907,603111.SH,康尼机电,主板,603111
3908,603112.SH,华翔股份,主板,603112
3909,603113.SH,金能科技,主板,603113
3910,603115.SH,海星股份,主板,603115
3911,603116.SH,红蜻蜓,主板,603116
3912,603117.SH,ST万林,主板,603117
3913,603118.SH,共进股份,主板,603118
3914,603121.SH,华培动力,主板,603121
3915,603122.SH,合富中国,主板,603122
3916,603123.SH,翠微股份,主板,603123
3917,603125.SH,常青科技,主板,603125
3918,603126.SH,中材节能,主板,603126
3919,603127.SH,昭衍新药,主板,603127
3920,603128.SH,华贸物流,主板,603128
3921,603129.SH,春风动力,主板,603129
3922,603130.SH,云中马,主板,603130
3923,603131.SH,上海沪工,主板,603131
3924,603132.SH,金徽股份,主板,603132
3925,603133.SH,*ST碳元,主板,603133
3926,603135.SH,中重科技,主板,603135
3927,603136.SH,天目湖,主板,603136
3928,603137.SH,恒尚节能,主板,603137
3929,603138.SH,海量数据,主板,603138
3930,603139.SH,康惠制药,主板,603139
3931,603150.SH,万朗磁塑,主板,603150
3932,603151.SH,邦基科技,主板,603151
3933,603153.SH,上海建科,主板,603153
3934,603155.SH,新亚强,主板,603155
3935,603156.SH,养元饮品,主板,603156
3936,603158.SH,腾龙股份,主板,603158
3937,603159.SH,上海亚虹,主板,603159
3938,603160.SH,汇顶科技,主板,603160
3939,603161.SH,科华控股,主板,603161
3940,603162.SH,海通发展,主板,603162
3941,603163.SH,圣晖集成,主板,603163
3942,603165.SH,荣晟环保,主板,603165
3943,603166.SH,福达股份,主板,603166
3944,603167.SH,渤海轮渡,主板,603167
3945,603168.SH,莎普爱思,主板,603168
3946,603169.SH,兰石重装,主板,603169
3947,603170.SH,宝立食品,主板,603170
3948,603171.SH,税友股份,主板,603171
3949,603172.SH,万丰股份,主板,603172
3950,603173.SH,福斯达,主板,603173
3951,603176.SH,汇通集团,主板,603176
3952,603177.SH,德创环保,主板,603177
3953,603178.SH,圣龙股份,主板,603178
3954,603179.SH,新泉股份,主板,603179
3955,603180.SH,金牌厨柜,主板,603180
3956,603181.SH,皇马科技,主板,603181
3957,603182.SH,嘉华股份,主板,603182
3958,603183.SH,建研院,主板,603183
3959,603185.SH,弘元绿能,主板,603185
3960,603186.SH,华正新材,主板,603186
3961,603187.SH,海容冷链,主板,603187
3962,603188.SH,亚邦股份,主板,603188
3963,603189.SH,网达软件,主板,603189
3964,603190.SH,亚通精工,主板,603190
3965,603191.SH,望变电气,主板,603191
3966,603192.SH,汇得科技,主板,603192
3967,603195.SH,公牛集团,主板,603195
3968,603196.SH,日播时尚,主板,603196
3969,603197.SH,保隆科技,主板,603197
3970,603198.SH,迎驾贡酒,主板,603198
3971,603199.SH,九华旅游,主板,603199
3972,603200.SH,上海洗霸,主板,603200
3973,603201.SH,常润股份,主板,603201
3974,603203.SH,快克智能,主板,603203
3975,603206.SH,嘉环科技,主板,603206
3976,603208.SH,江山欧派,主板,603208
3977,603209.SH,兴通股份,主板,603209
3978,603211.SH,晋拓股份,主板,603211
3979,603212.SH,赛伍技术,主板,603212
3980,603213.SH,镇洋发展,主板,603213
3981,603214.SH,爱婴室,主板,603214
3982,603215.SH,比依股份,主板,603215
3983,603216.SH,梦天家居,主板,603216
3984,603217.SH,元利科技,主板,603217
3985,603218.SH,日月股份,主板,603218
3986,603219.SH,富佳股份,主板,603219
3987,603220.SH,中贝通信,主板,603220
3988,603221.SH,爱丽家居,主板,603221
3989,603222.SH,济民医疗,主板,603222
3990,603223.SH,恒通股份,主板,603223
3991,603225.SH,新凤鸣,主板,603225
3992,603226.SH,菲林格尔,主板,603226
3993,603227.SH,雪峰科技,主板,603227
3994,603228.SH,景旺电子,主板,603228
3995,603229.SH,奥翔药业,主板,603229
3996,603230.SH,内蒙新华,主板,603230
3997,603232.SH,格尔软件,主板,603232
3998,603233.SH,大参林,主板,603233
3999,603235.SH,天新药业,主板,603235
4000,603236.SH,移远通信,主板,603236
4001,603237.SH,五芳斋,主板,603237
4002,603238.SH,诺邦股份,主板,603238
4003,603239.SH,浙江仙通,主板,603239
4004,603255.SH,鼎际得,主板,603255
4005,603256.SH,宏和科技,主板,603256
4006,603258.SH,电魂网络,主板,603258
4007,603259.SH,药明康德,主板,603259
4008,603260.SH,合盛硅业,主板,603260
4009,603261.SH,立航科技,主板,603261
4010,603266.SH,天龙股份,主板,603266
4011,603267.SH,鸿远电子,主板,603267
4012,603268.SH,松发股份,主板,603268
4013,603269.SH,海鸥股份,主板,603269
4014,603272.SH,联翔股份,主板,603272
4015,603277.SH,银都股份,主板,603277
4016,603278.SH,大业股份,主板,603278
4017,603279.SH,景津装备,主板,603279
4018,603280.SH,南方路机,主板,603280
4019,603281.SH,江瀚新材,主板,603281
4020,603282.SH,亚光股份,主板,603282
4021,603283.SH,赛腾股份,主板,603283
4022,603286.SH,日盈电子,主板,603286
4023,603288.SH,海天味业,主板,603288
4024,603289.SH,泰瑞机器,主板,603289
4025,603290.SH,斯达半导,主板,603290
4026,603291.SH,联合水务,主板,603291
4027,603297.SH,永新光学,主板,603297
4028,603298.SH,杭叉集团,主板,603298
4029,603299.SH,苏盐井神,主板,603299
4030,603300.SH,华铁应急,主板,603300
4031,603301.SH,振德医疗,主板,603301
4032,603303.SH,得邦照明,主板,603303
4033,603305.SH,旭升集团,主板,603305
4034,603306.SH,华懋科技,主板,603306
4035,603307.SH,扬州金泉,主板,603307
4036,603308.SH,应流股份,主板,603308
4037,603309.SH,维力医疗,主板,603309
4038,603311.SH,金海高科,主板,603311
4039,603313.SH,梦百合,主板,603313
4040,603315.SH,福鞍股份,主板,603315
4041,603316.SH,诚邦股份,主板,603316
4042,603317.SH,天味食品,主板,603317
4043,603318.SH,水发燃气,主板,603318
4044,603319.SH,湘油泵,主板,603319
4045,603320.SH,迪贝电气,主板,603320
4046,603321.SH,梅轮电梯,主板,603321
4047,603322.SH,超讯通信,主板,603322
4048,603323.SH,苏农银行,主板,603323
4049,603324.SH,盛剑环境,主板,603324
4050,603326.SH,我乐家居,主板,603326
4051,603327.SH,福蓉科技,主板,603327
4052,603328.SH,依顿电子,主板,603328
4053,603329.SH,上海雅仕,主板,603329
4054,603330.SH,天洋新材,主板,603330
4055,603331.SH,百达精工,主板,603331
4056,603332.SH,苏州龙杰,主板,603332
4057,603333.SH,尚纬股份,主板,603333
4058,603335.SH,迪生力,主板,603335
4059,603336.SH,宏辉果蔬,主板,603336
4060,603337.SH,杰克股份,主板,603337
4061,603338.SH,浙江鼎力,主板,603338
4062,603339.SH,四方科技,主板,603339
4063,603345.SH,安井食品,主板,603345
4064,603348.SH,文灿股份,主板,603348
4065,603351.SH,威尔药业,主板,603351
4066,603353.SH,和顺石油,主板,603353
4067,603355.SH,莱克电气,主板,603355
4068,603356.SH,华菱精工,主板,603356
4069,603357.SH,设计总院,主板,603357
4070,603358.SH,华达科技,主板,603358
4071,603359.SH,东珠生态,主板,603359
4072,603360.SH,百傲化学,主板,603360
4073,603363.SH,傲农生物,主板,603363
4074,603365.SH,水星家纺,主板,603365
4075,603366.SH,日出东方,主板,603366
4076,603367.SH,辰欣药业,主板,603367
4077,603368.SH,柳药集团,主板,603368
4078,603369.SH,今世缘,主板,603369
4079,603377.SH,东方时尚,主板,603377
4080,603378.SH,亚士创能,主板,603378
4081,603379.SH,三美股份,主板,603379
4082,603380.SH,易德龙,主板,603380
4083,603383.SH,顶点软件,主板,603383
4084,603385.SH,惠达卫浴,主板,603385
4085,603386.SH,骏亚科技,主板,603386
4086,603387.SH,基蛋生物,主板,603387
4087,603388.SH,元成股份,主板,603388
4088,603389.SH,亚振家居,主板,603389
4089,603390.SH,通达电气,主板,603390
4090,603392.SH,万泰生物,主板,603392
4091,603393.SH,新天然气,主板,603393
4092,603396.SH,金辰股份,主板,603396
4093,603398.SH,沐邦高科,主板,603398
4094,603399.SH,吉翔股份,主板,603399
4095,603408.SH,建霖家居,主板,603408
4096,603416.SH,信捷电气,主板,603416
4097,603421.SH,鼎信通讯,主板,603421
4098,603429.SH,集友股份,主板,603429
4099,603439.SH,贵州三力,主板,603439
4100,603444.SH,吉比特,主板,603444
4101,603456.SH,九洲药业,主板,603456
4102,603458.SH,勘设股份,主板,603458
4103,603466.SH,风语筑,主板,603466
4104,603477.SH,巨星农牧,主板,603477
4105,603486.SH,科沃斯,主板,603486
4106,603488.SH,展鹏科技,主板,603488
4107,603489.SH,八方股份,主板,603489
4108,603496.SH,恒为科技,主板,603496
4109,603499.SH,翔港科技,主板,603499
4110,603500.SH,祥和实业,主板,603500
4111,603501.SH,韦尔股份,主板,603501
4112,603505.SH,金石资源,主板,603505
4113,603506.SH,南都物业,主板,603506
4114,603507.SH,振江股份,主板,603507
4115,603508.SH,思维列控,主板,603508
4116,603511.SH,爱慕股份,主板,603511
4117,603515.SH,欧普照明,主板,603515
4118,603516.SH,淳中科技,主板,603516
4119,603517.SH,绝味食品,主板,603517
4120,603518.SH,锦泓集团,主板,603518
4121,603519.SH,立霸股份,主板,603519
4122,603520.SH,司太立,主板,603520
4123,603527.SH,众源新材,主板,603527
4124,603528.SH,多伦科技,主板,603528
4125,603529.SH,爱玛科技,主板,603529
4126,603530.SH,神马电力,主板,603530
4127,603533.SH,掌阅科技,主板,603533
4128,603535.SH,嘉诚国际,主板,603535
4129,603536.SH,惠发食品,主板,603536
4130,603538.SH,美诺华,主板,603538
4131,603551.SH,奥普家居,主板,603551
4132,603555.SH,ST贵人,主板,603555
4133,603556.SH,海兴电力,主板,603556
4134,603557.SH,ST起步,主板,603557
4135,603558.SH,健盛集团,主板,603558
4136,603559.SH,ST通脉,主板,603559
4137,603565.SH,中谷物流,主板,603565
4138,603566.SH,普莱柯,主板,603566
4139,603567.SH,珍宝岛,主板,603567
4140,603568.SH,伟明环保,主板,603568
4141,603569.SH,长久物流,主板,603569
4142,603577.SH,汇金通,主板,603577
4143,603578.SH,三星新材,主板,603578
4144,603579.SH,荣泰健康,主板,603579
4145,603580.SH,艾艾精工,主板,603580
4146,603583.SH,捷昌驱动,主板,603583
4147,603585.SH,苏利股份,主板,603585
4148,603586.SH,金麒麟,主板,603586
4149,603587.SH,地素时尚,主板,603587
4150,603588.SH,高能环境,主板,603588
4151,603589.SH,口子窖,主板,603589
4152,603590.SH,康辰药业,主板,603590
4153,603595.SH,东尼电子,主板,603595
4154,603596.SH,伯特利,主板,603596
4155,603598.SH,引力传媒,主板,603598
4156,603599.SH,广信股份,主板,603599
4157,603600.SH,永艺股份,主板,603600
4158,603601.SH,再升科技,主板,603601
4159,603602.SH,纵横通信,主板,603602
4160,603603.SH,*ST博天,主板,603603
4161,603605.SH,珀莱雅,主板,603605
4162,603606.SH,东方电缆,主板,603606
4163,603607.SH,京华激光,主板,603607
4164,603608.SH,天创时尚,主板,603608
4165,603609.SH,禾丰股份,主板,603609
4166,603610.SH,麒盛科技,主板,603610
4167,603611.SH,诺力股份,主板,603611
4168,603612.SH,索通发展,主板,603612
4169,603613.SH,国联股份,主板,603613
4170,603615.SH,茶花股份,主板,603615
4171,603616.SH,韩建河山,主板,603616
4172,603617.SH,君禾股份,主板,603617
4173,603618.SH,杭电股份,主板,603618
4174,603619.SH,中曼石油,主板,603619
4175,603626.SH,科森科技,主板,603626
4176,603628.SH,清源股份,主板,603628
4177,603629.SH,利通电子,主板,603629
4178,603630.SH,拉芳家化,主板,603630
4179,603633.SH,徕木股份,主板,603633
4180,603636.SH,南威软件,主板,603636
4181,603637.SH,镇海股份,主板,603637
4182,603638.SH,艾迪精密,主板,603638
4183,603639.SH,海利尔,主板,603639
4184,603648.SH,畅联股份,主板,603648
4185,603650.SH,彤程新材,主板,603650
4186,603655.SH,朗博科技,主板,603655
4187,603656.SH,泰禾智能,主板,603656
4188,603657.SH,春光科技,主板,603657
4189,603658.SH,安图生物,主板,603658
4190,603659.SH,璞泰来,主板,603659
4191,603660.SH,苏州科达,主板,603660
4192,603661.SH,恒林股份,主板,603661
4193,603662.SH,柯力传感,主板,603662
4194,603663.SH,三祥新材,主板,603663
4195,603665.SH,康隆达,主板,603665
4196,603666.SH,亿嘉和,主板,603666
4197,603667.SH,五洲新春,主板,603667
4198,603668.SH,天马科技,主板,603668
4199,603669.SH,灵康药业,主板,603669
4200,603676.SH,卫信康,主板,603676
4201,603677.SH,奇精机械,主板,603677
4202,603678.SH,火炬电子,主板,603678
4203,603679.SH,华体科技,主板,603679
4204,603680.SH,今创集团,主板,603680
4205,603681.SH,永冠新材,主板,603681
4206,603682.SH,锦和商管,主板,603682
4207,603683.SH,晶华新材,主板,603683
4208,603685.SH,晨丰科技,主板,603685
4209,603686.SH,福龙马,主板,603686
4210,603687.SH,大胜达,主板,603687
4211,603688.SH,石英股份,主板,603688
4212,603689.SH,皖天然气,主板,603689
4213,603690.SH,至纯科技,主板,603690
4214,603693.SH,江苏新能,主板,603693
4215,603696.SH,安记食品,主板,603696
4216,603697.SH,有友食品,主板,603697
4217,603698.SH,航天工程,主板,603698
4218,603699.SH,纽威股份,主板,603699
4219,603700.SH,宁水集团,主板,603700
4220,603701.SH,德宏股份,主板,603701
4221,603703.SH,盛洋科技,主板,603703
4222,603706.SH,东方环宇,主板,603706
4223,603707.SH,健友股份,主板,603707
4224,603708.SH,家家悦,主板,603708
4225,603709.SH,中源家居,主板,603709
4226,603711.SH,香飘飘,主板,603711
4227,603712.SH,七一二,主板,603712
4228,603713.SH,密尔克卫,主板,603713
4229,603716.SH,塞力医疗,主板,603716
4230,603717.SH,天域生态,主板,603717
4231,603718.SH,海利生物,主板,603718
4232,603719.SH,良品铺子,主板,603719
4233,603721.SH,中广天择,主板,603721
4234,603722.SH,阿科力,主板,603722
4235,603725.SH,天安新材,主板,603725
4236,603726.SH,朗迪集团,主板,603726
4237,603727.SH,博迈科,主板,603727
4238,603728.SH,鸣志电器,主板,603728
4239,603729.SH,龙韵股份,主板,603729
4240,603730.SH,岱美股份,主板,603730
4241,603733.SH,仙鹤股份,主板,603733
4242,603737.SH,三棵树,主板,603737
4243,603738.SH,泰晶科技,主板,603738
4244,603739.SH,蔚蓝生物,主板,603739
4245,603755.SH,日辰股份,主板,603755
4246,603757.SH,大元泵业,主板,603757
4247,603758.SH,秦安股份,主板,603758
4248,603759.SH,海天股份,主板,603759
4249,603766.SH,隆鑫通用,主板,603766
4250,603767.SH,中马传动,主板,603767
4251,603768.SH,常青股份,主板,603768
4252,603773.SH,沃格光电,主板,603773
4253,603776.SH,永安行,主板,603776
4254,603777.SH,来伊份,主板,603777
4255,603778.SH,乾景园林,主板,603778
4256,603779.SH,威龙股份,主板,603779
4257,603786.SH,科博达,主板,603786
4258,603787.SH,新日股份,主板,603787
4259,603788.SH,宁波高发,主板,603788
4260,603789.SH,星光农机,主板,603789
4261,603790.SH,雅运股份,主板,603790
4262,603797.SH,联泰环保,主板,603797
4263,603798.SH,康普顿,主板,603798
4264,603799.SH,华友钴业,主板,603799
4265,603800.SH,道森股份,主板,603800
4266,603801.SH,志邦家居,主板,603801
4267,603803.SH,瑞斯康达,主板,603803
4268,603806.SH,福斯特,主板,603806
4269,603808.SH,歌力思,主板,603808
4270,603809.SH,豪能股份,主板,603809
4271,603810.SH,丰山集团,主板,603810
4272,603811.SH,诚意药业,主板,603811
4273,603813.SH,原尚股份,主板,603813
4274,603815.SH,交建股份,主板,603815
4275,603816.SH,顾家家居,主板,603816
4276,603817.SH,海峡环保,主板,603817
4277,603818.SH,曲美家居,主板,603818
4278,603819.SH,神力股份,主板,603819
4279,603822.SH,嘉澳环保,主板,603822
4280,603823.SH,百合花,主板,603823
4281,603825.SH,华扬联众,主板,603825
4282,603826.SH,坤彩科技,主板,603826
4283,603828.SH,柯利达,主板,603828
4284,603829.SH,洛凯股份,主板,603829
4285,603833.SH,欧派家居,主板,603833
4286,603836.SH,海程邦达,主板,603836
4287,603838.SH,四通股份,主板,603838
4288,603839.SH,安正时尚,主板,603839
4289,603843.SH,正平股份,主板,603843
4290,603848.SH,好太太,主板,603848
4291,603855.SH,华荣股份,主板,603855
4292,603856.SH,东宏股份,主板,603856
4293,603858.SH,步长制药,主板,603858
4294,603859.SH,能科科技,主板,603859
4295,603860.SH,中公高科,主板,603860
4296,603861.SH,白云电器,主板,603861
4297,603863.SH,松炀资源,主板,603863
4298,603866.SH,桃李面包,主板,603866
4299,603867.SH,新化股份,主板,603867
4300,603868.SH,飞科电器,主板,603868
4301,603869.SH,新智认知,主板,603869
4302,603871.SH,嘉友国际,主板,603871
4303,603876.SH,鼎胜新材,主板,603876
4304,603877.SH,太平鸟,主板,603877
4305,603878.SH,武进不锈,主板,603878
4306,603879.SH,永悦科技,主板,603879
4307,603880.SH,ST南卫,主板,603880
4308,603881.SH,数据港,主板,603881
4309,603882.SH,金域医学,主板,603882
4310,603883.SH,老百姓,主板,603883
4311,603885.SH,吉祥航空,主板,603885
4312,603886.SH,元祖股份,主板,603886
4313,603887.SH,城地香江,主板,603887
4314,603888.SH,新华网,主板,603888
4315,603889.SH,新澳股份,主板,603889
4316,603890.SH,春秋电子,主板,603890
4317,603893.SH,瑞芯微,主板,603893
4318,603895.SH,天永智能,主板,603895
4319,603896.SH,寿仙谷,主板,603896
4320,603897.SH,长城科技,主板,603897
4321,603898.SH,好莱客,主板,603898
4322,603899.SH,晨光股份,主板,603899
4323,603900.SH,莱绅通灵,主板,603900
4324,603901.SH,永创智能,主板,603901
4325,603903.SH,中持股份,主板,603903
4326,603906.SH,龙蟠科技,主板,603906
4327,603908.SH,牧高笛,主板,603908
4328,603909.SH,建发合诚,主板,603909
4329,603912.SH,佳力图,主板,603912
4330,603915.SH,国茂股份,主板,603915
4331,603916.SH,苏博特,主板,603916
4332,603917.SH,合力科技,主板,603917
4333,603918.SH,金桥信息,主板,603918
4334,603919.SH,金徽酒,主板,603919
4335,603920.SH,世运电路,主板,603920
4336,603922.SH,金鸿顺,主板,603922
4337,603926.SH,铁流股份,主板,603926
4338,603927.SH,中科软,主板,603927
4339,603928.SH,兴业股份,主板,603928
4340,603929.SH,亚翔集成,主板,603929
4341,603931.SH,格林达,主板,603931
4342,603933.SH,睿能科技,主板,603933
4343,603936.SH,博敏电子,主板,603936
4344,603937.SH,丽岛新材,主板,603937
4345,603938.SH,三孚股份,主板,603938
4346,603939.SH,益丰药房,主板,603939
4347,603948.SH,建业股份,主板,603948
4348,603949.SH,雪龙集团,主板,603949
4349,603950.SH,长源东谷,主板,603950
4350,603955.SH,大千生态,主板,603955
4351,603956.SH,威派格,主板,603956
4352,603958.SH,哈森股份,主板,603958
4353,603959.SH,百利科技,主板,603959
4354,603960.SH,克来机电,主板,603960
4355,603963.SH,大理药业,主板,603963
4356,603966.SH,法兰泰克,主板,603966
4357,603967.SH,中创物流,主板,603967
4358,603968.SH,醋化股份,主板,603968
